trialid,simTime.ho,event.order,simTime.start,ppid,n_back,ttc_criticality.x,event,ho.rt,rt,ttc_criticality.y,braking_rt_faster,automation.response,collision,max_long_jerk,max_lat_jerk,max_long,mean_long,max_lat,sd_latacc,sd_steer,sdlp,mean_lat_acc,mean_decel,sd_yaw_automation,sd_pitch_automation,sd_yaw_manual,sd_pitch_manual
44_FALSE_2_5,372.383333,1,370.5,44,FALSE,5,2,1.88333299999999,3.46666699999997,5,TRUE,brake,FALSE,-8.436239,0.709623,-10.255295,-0.0789104527777778,0.709765,0.250370446237304,1.86044266556769,0.216214745886978,0.220157750555556,-2.4337679596603,14.845148569425,5.3443952312838,14.4046026626785,7.73556117159937
44_FALSE_4_3,594.6,2,593.066667,44,FALSE,3,4,1.53333299999997,1.75,3,FALSE,steer,TRUE,-8.17372,1.317176,-10.537448,0.616542216666667,0.873673,0.191500245324741,4.20517817226013,0.120803162115599,0.141359123333333,-1.93561741984733,13.7288387671522,6.23077228793268,10.9194520806685,6.83917974004312
44_FALSE_6_5,878.75,3,876.866667,44,FALSE,5,6,1.88333299999999,2.13333299999999,5,TRUE,brake,FALSE,-10.105282,0.3574,-10.483098,0.0307852538888889,0.360277,0.104095509430208,1.20079014682644,0.183219992699963,0.0749997044444444,-2.66812563793103,20.7151917638694,7.33959708957663,13.649115722075,7.8740164687924
44_TRUE_10_3,1636.783333,4,1635.733333,44,TRUE,3,10,1.05000000000018,1.23333400000001,3,TRUE,brake,FALSE,-10.16047,1.467364,-10.533719,0.0834893705555556,1.466122,0.336121638875564,2.31622537592749,0.266350417968997,0.181243589444444,-5.56097509387755,12.4427472406382,2.8847532385389,9.88925960592402,5.55252211462338
44_TRUE_1_5,366.8,1,365.7,44,TRUE,5,1,1.10000000000002,1.61666700000001,5,TRUE,brake,FALSE,-10.171329,0.266124,-10.544198,0.0553170883333333,0.266476,0.080933070059994,0.771719400946065,0.103252879336561,0.06157086,-2.17981533893557,11.6597712769553,4.10492605830579,8.87750483887999,6.9391660224782
44_TRUE_7_3,1284.85,2,1283.716667,44,TRUE,3,7,1.13333299999999,1.48333300000013,3,TRUE,brake,FALSE,-8.185993,1.379464,-10.540271,0.0758458788888889,1.379115,0.380895321825037,1.57465800089303,0.18914510954617,0.274916111666667,-5.98759663445378,11.1571417173432,2.54030999425309,13.9564310172509,7.5773986632119
44_TRUE_8_5,1414.083333,3,1413.183333,44,TRUE,5,8,0.900000000000091,1.29999999999995,5,TRUE,brake,FALSE,-10.090578,1.008843,-10.469886,0.0324227661111111,1.01047,0.187797904694235,2.75479003224284,0.100977877804334,0.115265254444444,-2.25640784281843,10.9005311172506,5.07506313499096,11.4000526098535,5.49185181033241
45_FALSE_1_3,340.616667,1,339.216667,45,FALSE,3,1,1.40000000000003,1.81666600000005,3,FALSE,steer,TRUE,-7.872083,1.318214,-10.224403,0.408944210555556,1.151865,0.17940557654766,7.31345299302695,0.193942659298091,0.119577459444444,-1.39128165227273,7.14318967955247,7.35319727664818,8.61527531965277,7.25488875265309
45_FALSE_3_5,560.75,2,559.2,45,FALSE,5,3,1.54999999999995,1.7333329999999,5,TRUE,brake,FALSE,-6.530611,1.942975,-6.907158,0.00152959444444444,1.94298,0.343981854063823,2.06645060864738,0.180264016680544,0.169586968888889,-1.65246252380952,5.22427884469933,5.70177697327107,7.78771341979997,7.98968213459883
45_FALSE_6_3,995.65,3,994.45,45,FALSE,3,6,1.19999999999993,1.11666700000001,3,TRUE,brake,FALSE,-9.751124,1.036658,-10.131204,-0.0117190161111111,1.033689,0.346602615965441,1.56883126731429,0.180656512678607,0.262072183333333,-3.27159680938416,9.63937614796385,3.79029542535397,6.97724568212722,8.59933371051202
45_FALSE_7_5,1125.066667,4,1123.916667,45,FALSE,5,7,1.15000000000009,1.23333300000013,5,TRUE,brake,FALSE,-5.328019,0.535144,-5.709266,0.03258458,0.494458,0.136654321332267,0.771156736739115,0.180069129723291,0.0955128305555555,-1.3641314,8.82017790807868,5.26952268530826,11.7816831979969,4.75905805987717
45_TRUE_10_5,1544.616667,4,1543.45,45,TRUE,5,10,1.16666699999996,1.13333299999999,5,TRUE,brake,FALSE,-7.750159,0.61304,-8.096044,0.0400264266666667,0.610983,0.171610818897346,0.837736816592404,0.164009071249007,0.124862481111111,-1.10208040471869,1.85862932516288,1.42764343165679,5.6682419091126,6.22038200515023
45_TRUE_2_3,428.883333,1,427.633333,45,TRUE,3,2,1.25,1.66666700000002,3,TRUE,brake,FALSE,-8.087872,0.304626,-10.441154,0.0588140827777778,0.30491,0.0836301832340076,0.989183650159786,0.0858998000028305,0.0608453227777778,-4.979463109375,1.92883627394815,1.55951930632366,8.1630674186127,7.26388030647755
45_TRUE_4_5,646.8,2,645.333333,45,TRUE,5,4,1.46666699999992,1.54999999999995,5,TRUE,brake,FALSE,-8.845184,1.354341,-9.218205,0.0255951205555556,1.355618,0.344087132711312,1.35769806313271,0.155246676761515,0.230806962777778,-1.70723045646438,2.83881141157704,0.956036293663329,4.56041007643389,6.75643366455503
45_TRUE_5_3,737.55,3,736.416667,45,TRUE,3,5,1.13333299999999,1.06666600000005,3,TRUE,brake,FALSE,-9.693893,3.333894,-10.075218,0.0435430172222222,3.333746,0.289390985750938,2.25425245728813,0.19534821052279,0.153458149444444,-3.69849533791209,3.09885160978171,1.31877089054355,9.5187534168272,9.138436901976
46_FALSE_4_3,597.433333,1,596.416667,46,FALSE,3,4,1.01666599999999,1.80000000000007,3,FALSE,steer,TRUE,-10.457782,1.145304,-10.499545,0.73381417,0.919193,0.180782149374681,4.53294306670904,0.106218353189319,0.114745370555556,-2.2629114890511,6.71085287373252,4.28741843180068,7.64041530178563,4.91143950351321
46_FALSE_6_5,958.733333,2,957.616667,46,FALSE,5,6,1.11666600000001,0.799999999999955,5,TRUE,brake,FALSE,-9.781269,1.479992,-10.0624,0.0513414055555556,1.483406,0.321520440666833,2.03043477355216,0.14378011579194,0.259632292777778,-1.9438885565032,15.0905490301937,3.93527770078112,4.05691924531046,3.50950609513202
46_FALSE_8_3,1219.133333,3,1218.066667,46,FALSE,3,8,1.06666599999994,1.53333299999986,3,TRUE,brake,TRUE,-7.981675,4.636629,-10.344274,0.541386008888889,3.995361,0.655973723931675,39.0029533732997,0.425577112705808,0.320763265555556,-3.57208745454545,9.9490550871618,3.68106465855756,9.76371253492345,6.03746819414709
46_FALSE_9_5,1357.8,4,1356.516667,46,FALSE,5,9,1.28333299999986,1.31666599999994,5,TRUE,brake,FALSE,-9.964268,1.684804,-10.344486,0.0288901772222222,1.694936,0.457814243472098,2.04811342983155,0.15088003980049,0.304997672222222,-2.49125384269663,11.3148883545933,2.85864831171272,2.78760270021382,3.33742814124932
46_TRUE_10_5,1657,4,1655.666667,46,TRUE,5,10,1.33333300000004,1.91666600000008,5,TRUE,brake,FALSE,-10.364169,1.285724,-10.74322,-0.0128398855555556,1.317403,0.387813329532964,1.62384353930978,0.134844690933001,0.275797271666667,-1.73281466873706,4.44652297635245,2.47409395532341,5.6490644109541,3.70118272460121
46_TRUE_2_3,548.383333,1,547.6,46,TRUE,3,2,0.783332999999971,1.28333299999997,3,TRUE,brake,TRUE,-10.006996,1.426365,-10.383792,0.513792936111111,1.427575,0.452708031222756,3.75510737080261,0.201484106788021,0.323346965,-1.89698518540434,3.82755425598926,2.62544883355196,7.73183003190528,7.0852265055934
46_TRUE_4_5,807.8,2,806.65,46,TRUE,5,4,1.14999999999998,1.06666700000005,5,TRUE,brake,FALSE,-9.909059,0.767418,-10.287221,0.047356105,0.766622,0.330304740813484,2.00113524617535,0.174814157087965,0.307789659444444,-2.28492015817694,5.61952262485678,3.72510624001429,8.50399190866751,3.73001838137417
46_TRUE_6_3,1070.433333,3,1069.416667,46,TRUE,3,6,1.01666599999999,0.950000000000045,3,TRUE,brake,FALSE,-9.88065,7.276212,-10.269856,0.048826225,8.326445,1.56678843991964,116.998830140307,4.42921787577644,0.825649383888889,-2.92870155555556,9.70052800529324,3.43678263318518,13.0157690168856,3.66907967781749
47_FALSE_1_5,356.466667,1,355.366667,47,FALSE,5,1,1.09999999999997,0.916666000000021,5,TRUE,brake,FALSE,-9.867124,0.239421,-10.194717,0.0271009322222222,0.239062,0.0556369252398288,0.318005522276162,0.0936792637446152,0.0409280438888889,-1.11522341326531,0,0,3.84906178902884,2.12980119931591
47_FALSE_2_3,487.816667,2,486.85,47,FALSE,3,2,0.966666999999973,0.833332999999982,3,TRUE,brake,FALSE,-10.172938,0.928003,-10.547355,0.0289253683333333,0.927691,0.334127192792106,1.41268892563707,0.127604531926458,0.24605931,-3.18947171396896,0,0,0,0
47_FALSE_4_5,709.216667,3,708.466667,47,FALSE,5,4,0.75,0.799999999999955,5,TRUE,brake,FALSE,-7.56688,1.56012,-7.830842,0.0460051372222222,0.902588,0.15213751357399,0.845115112912585,0.129145751419956,0.0822231616666667,-1.32006180601504,0,0,0,0
47_FALSE_7_3,1181.866667,4,1181.116667,47,FALSE,3,7,0.75,0.766665999999987,3,TRUE,brake,FALSE,-9.939947,0.45731,-10.322045,0.0120719527777778,0.460317,0.0659901459415228,0.561577975655233,0.0787027913922458,0.0427453733333333,-2.50295121553398,0,0,0,0
47_TRUE_1_3,244.15,1,242.966667,47,TRUE,3,1,1.183333,1.36666600000001,3,TRUE,brake,FALSE,-9.322741,0.844498,-10.214046,0.0480745816666667,0.844082,0.315746453406041,1.64495023662072,0.141099442084875,0.254894061111111,-5.10805595087719,11.4188735965993,2.48190908186933,10.5405256675057,3.55692027485048
47_TRUE_2_5,373.366667,2,372.5,47,TRUE,5,2,0.866667000000007,0.933333000000005,5,TRUE,brake,FALSE,-10.025248,0.132172,-10.406992,-0.0144132761111111,0.133238,0.0474951838727723,0.268773954424507,0.0680034354253616,0.0358920933333333,-1.59718661607143,8.46267296713123,2.03838796750189,8.16463724473854,3.20262586332077
47_TRUE_4_5,592.5,3,591.516667,47,TRUE,5,4,0.983333000000016,0.899999999999977,5,TRUE,brake,FALSE,-6.23235,1.261856,-6.587866,0.0146237938888889,1.2604,0.421170875515188,1.33749651025816,0.0753220053825416,0.288329554444444,-1.34227434323923,12.7920466348229,2.48868405979094,10.3617061233407,3.24732950173903
47_TRUE_6_3,852.183333,4,851.183333,47,TRUE,3,6,1,0.866667000000007,3,TRUE,brake,FALSE,-9.7622,1.276114,-10.1362,0.02086233,1.276769,0.373035562926731,1.43583920180914,0.128098844547612,0.271922367777778,-2.76935346138996,14.1252580583124,3.11764232654194,11.0043408019679,3.90981336143741
48_FALSE_10_3,1392.366667,4,1390.75,48,FALSE,3,10,1.61666700000001,0.900000000000091,3,TRUE,brake,FALSE,-9.913178,1.527166,-10.29742,0.122849322777778,0.909537,0.310593422764504,4.77824389435329,1.62882181355717,0.232444827777778,-2.8453855,12.9705821318179,3.14335641522376,16.4970474285787,3.30482450307811
48_FALSE_2_5,348.166667,1,346.866667,48,FALSE,5,2,1.30000000000001,1.63333299999999,5,FALSE,steer,FALSE,-9.882913,0.964994,-10.263371,-0.0697424061111111,0.964059,0.257292046045276,1.87443503792645,1.41780340593327,0.180223286666667,-1.10204574175036,10.0834403253181,4.29153177937894,13.341928986627,4.46065165050143
48_FALSE_4_3,566.783333,2,565.616667,48,FALSE,3,4,1.16666599999996,0.899999999999977,3,TRUE,brake,FALSE,-9.838958,4.692613,-10.219694,0.0554102288888889,4.693117,0.723315558908006,24.5904418710739,1.5854075500367,0.515324626666667,-4.919724244,18.8778646834777,3.15911425794315,16.1197352699017,2.82221793245575
48_FALSE_6_5,828.733333,3,827.3,48,FALSE,5,6,1.43333300000006,0.800000000000068,5,TRUE,brake,FALSE,-10.203018,1.197328,-10.469028,-0.0242848755555556,1.197096,0.29536909555458,1.71437208017986,0.237341847195747,0.238960016666667,-1.95635714411765,10.6514449053286,3.23553861891141,10.1423931430967,4.17863175719978
48_TRUE_10_3,2299.25,4,2297.233333,48,TRUE,3,10,2.01666699999987,0.866666999999779,3,TRUE,brake,FALSE,-10.079891,0.23373,-10.45813,-0.00596287666666667,0.227291,0.0891183850239794,1.11601221561162,0.107976269744024,0.0596905094444445,-2.90226076382979,1.89530015606329,2.56391396361051,10.0043252271096,4.43811105918803
48_TRUE_1_5,330.95,1,330.95,48,TRUE,5,1,0,0.900000000000034,5,TRUE,brake,FALSE,-9.762569,0.872796,-10.106679,-0.0503879922222222,0.872742,0.300532529119127,1.75893720613175,0.291685463902743,0.267342323333333,-2.4430751862069,1.40687297757411,1.08838286819881,8.05657093195202,3.71983729450529
48_TRUE_7_3,1246.766667,2,1244.9,48,TRUE,3,7,1.86666700000001,0.849999999999909,3,TRUE,brake,FALSE,-10.170661,2.808318,-10.55203,0.0331866044444444,2.813634,0.475126485190731,4.64250760944839,1.20667393075331,0.238374835555556,-1.11271642351454,2.39260035946786,1.5293922329541,14.8685366548438,5.02309238604617
48_TRUE_8_5,2077.866667,3,2076.583333,48,TRUE,5,8,1.28333399999974,0.76666699999987,5,TRUE,brake,FALSE,-8.248031,0.641722,-8.515813,0.0650500577777778,0.647436,0.131475636458896,0.772941797083526,0.143395492392261,0.0821969894444444,-1.63933976290631,2.22169192891906,1.82823716065183,12.2705252407403,4.26580364751662
49_FALSE_1_3,255.566667,1,253.9,49,FALSE,3,1,1.66666699999999,2.15000000000001,3,FALSE,steer,FALSE,0,8.638483,-2.349494,0.0924731577777778,8.63857,2.38051530015906,13.688242554712,1.20770050017838,1.14352572888889,-0.524783639269406,9.79003984249977,3.03497415488722,14.6988308991277,5.64055297393577
49_FALSE_3_5,482.233333,2,482.233333,49,FALSE,5,3,0,1.66666699999996,5,FALSE,steer,FALSE,-0.050754,2.295486,-0.42354,0.0824988894444445,2.295439,0.557409924173204,2.26964126181207,0.990177741020003,0.34470296,-0.224507563968668,3.15036587126197,2.07264939777726,7.35929598277459,4.69071546489439
49_FALSE_6_3,959.783333,3,958.783333,49,FALSE,3,6,1,0.966667000000029,3,FALSE,steer,FALSE,-0.158411,3.914451,-0.540053,-0.00947291944444444,3.912715,0.75323857163779,3.27960637236099,0.82181681497993,0.523847291111111,-0.14502842983317,3.32903767796344,4.71721935266765,7.17377889518728,3.97935985188699
49_FALSE_7_5,1092.333333,4,1091.383333,49,FALSE,5,7,0.950000000000045,0.950000000000045,5,FALSE,steer,FALSE,-0.034986,2.286947,-0.414519,-0.00895482833333334,2.28557,0.515065257934495,2.14452488652718,1.26268988369832,0.365533971111111,-0.168929007054674,10.8474738708567,1.89954026653204,11.3925484082511,5.24370525869663
